["Mono", "LMPP", "LSC-SU070", "LMPP", "Blast-SU353", "LMPP", "LMPP", "Blast-SU353", "Mono", "LMPP", "LSC-SU353", "LSC-SU070", "Mono", "Mono", "Mono", "LSC-SU070", "Blast-SU353", "LMPP", "Blast-SU353", "LSC-SU353"]
time(s),iter,infeas,ot_objective,primal,dual,solver
2.003448e+00,1751,4.71181122138978e-07,2.11419260075349e-01,2.11419731256471e-01,2.11329039862589e-01,9.06913938825415e-05,lamp_kernel
2.289476e+00,2001,3.06837212331851e-07,2.11413828687484e-01,2.11414135524697e-01,2.11337115911512e-01,7.70196131842926e-05,lamp_kernel
2.575387e+00,2251,2.40877131231284e-07,2.11410065616934e-01,2.11410306494065e-01,2.11344328336030e-01,6.59781580350238e-05,lamp_kernel
2.863655e+00,2501,1.75594554571719e-07,2.11407339007697e-01,2.11407514602252e-01,2.11350178611684e-01,5.73359905675919e-05,lamp_kernel
3.155884e+00,2751,1.30637564586079e-07,2.11405290860615e-01,2.11405421498179e-01,2.11355473242835e-01,4.99482553447395e-05,lamp_kernel
3.451396e+00,3001,1.20749941843620e-07,2.11403699115491e-01,2.11403819865433e-01,2.11359973538759e-01,4.38463266733136e-05,lamp_kernel
3.739928e+00,3251,1.13504639017391e-07,2.11402424509248e-01,2.11402538013887e-01,2.11363812862390e-01,3.87251514964160e-05,lamp_kernel
4.027384e+00,3501,1.05179355566619e-07,2.11401378616213e-01,2.11401483795569e-01,2.11366876568193e-01,3.46072273751941e-05,lamp_kernel
4.314923e+00,3751,9.35680700710828e-08,2.11400503641152e-01,2.11400597209222e-01,2.11369430245712e-01,3.11669635102430e-05,lamp_kernel
4.602751e+00,4001,7.98514841331820e-08,2.11399760509569e-01,2.11399840361053e-01,2.11371459970619e-01,2.83803904338187e-05,lamp_kernel
4.890621e+00,4251,6.59259580180604e-08,2.11399121867984e-01,2.11399187793942e-01,2.11372954284623e-01,2.62335093186017e-05,lamp_kernel
5.185523e+00,4501,5.30368802038361e-08,2.11398567875730e-01,2.11398620912610e-01,2.11374241312892e-01,2.43795997175167e-05,lamp_kernel
5.480020e+00,4751,4.32644797989313e-08,2.11398083659165e-01,2.11398126923644e-01,2.11375309316126e-01,2.28176075180164e-05,lamp_kernel
5.772312e+00,5001,3.62316016334853e-08,2.11397657770398e-01,2.11397694002000e-01,2.11376310326116e-01,2.13836758834463e-05,lamp_kernel
6.060609e+00,5251,3.24015831827611e-08,2.11397281221235e-01,2.11397313622819e-01,2.11377237261600e-01,2.00763612184518e-05,lamp_kernel
6.349069e+00,5501,3.17801872225559e-08,2.11396946836743e-01,2.11396978616930e-01,2.11378110129219e-01,1.88684877110434e-05,lamp_kernel
6.639269e+00,5751,3.38928702202417e-08,2.11396648796715e-01,2.11396682689586e-01,2.11378928054465e-01,1.77546351201319e-05,lamp_kernel
6.933760e+00,6001,3.69245552977954e-08,2.11396382300348e-01,2.11396419224903e-01,2.11379684993798e-01,1.67342311051810e-05,lamp_kernel
7.230424e+00,6251,3.92195957985823e-08,2.11396143319841e-01,2.11396182539437e-01,2.11380379617040e-01,1.58029223968348e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
1.074170e-04,1,1.68514851485149e+00,3.44979046533790e-01,2.03012756138528e+00,0.00000000000000e+00,2.03012756138528e+00,lamp_kernel
2.816299e-01,251,1.33281869785803e-05,1.75674150817832e-01,1.75687479004811e-01,1.74209362013015e-01,1.47811699179512e-03,lamp_kernel
5.624186e-01,501,5.13512753245644e-06,1.74995670561219e-01,1.75000805688752e-01,1.74475525054503e-01,5.25280634249031e-04,lamp_kernel
8.431339e-01,751,2.16694968284671e-06,1.74863917148482e-01,1.74866084098165e-01,1.74569675452575e-01,2.96408645589247e-04,lamp_kernel
1.124082e+00,1001,1.33260922329745e-06,1.74815775511429e-01,1.74817108120652e-01,1.74593812552408e-01,2.23295568244353e-04,lamp_kernel
1.406874e+00,1251,8.54331539116045e-07,1.74793027999880e-01,1.74793882331419e-01,1.74623326659092e-01,1.70555672326850e-04,lamp_kernel
1.692617e+00,1501,7.00788928479226e-07,1.74780611556533e-01,1.74781312345462e-01,1.74650633160507e-01,1.30679184955101e-04,lamp_kernel
1.986318e+00,1751,4.39230765678519e-07,1.74773283117266e-01,1.74773722348032e-01,1.74670427083658e-01,1.03295264374442e-04,lamp_kernel
2.279558e+00,2001,4.15195194401284e-07,1.74768757268388e-01,1.74769172463582e-01,1.74683653702648e-01,8.55187609338504e-05,lamp_kernel
2.570205e+00,2251,3.03746481168537e-07,1.74765849598682e-01,1.74766153345163e-01,1.74695041260134e-01,7.11120850287461e-05,lamp_kernel
2.857196e+00,2501,2.27309569383377e-07,1.74763889872875e-01,1.74764117182444e-01,1.74704527384300e-01,5.95897981443549e-05,lamp_kernel
3.144335e+00,2751,2.07214668357456e-07,1.74762497636923e-01,1.74762704851591e-01,1.74712762313471e-01,4.99425381202123e-05,lamp_kernel
3.433976e+00,3001,2.19509048861075e-07,1.74761461012621e-01,1.74761680521670e-01,1.74720189367716e-01,4.14911539543539e-05,lamp_kernel
3.727678e+00,3251,2.33016291361187e-07,1.74760653182065e-01,1.74760886198357e-01,1.74726323677663e-01,3.45625206937816e-05,lamp_kernel
4.023785e+00,3501,2.50013124124220e-07,1.74760006920042e-01,1.74760256933166e-01,1.74730720464997e-01,2.95364681693611e-05,lamp_kernel
4.312401e+00,3751,2.64459428605890e-07,1.74759484388959e-01,1.74759748848388e-01,1.74734128512137e-01,2.56203362504204e-05,lamp_kernel
4.600205e+00,4001,2.72414150980114e-07,1.74759054230199e-01,1.74759326644350e-01,1.74736863013727e-01,2.24636306227211e-05,lamp_kernel
4.887896e+00,4251,2.56220878419053e-07,1.74758702478780e-01,1.74758958699658e-01,1.74738665819334e-01,2.02928803239577e-05,lamp_kernel
5.175638e+00,4501,2.36057729163468e-07,1.74758413017323e-01,1.74758649075053e-01,1.74740062923318e-01,1.85861517350006e-05,lamp_kernel
5.463685e+00,4751,2.30584375460668e-07,1.74758173207141e-01,1.74758403791517e-01,1.74740779663323e-01,1.76241281934220e-05,lamp_kernel
5.753280e+00,5001,1.56744460442692e-07,1.74757976271808e-01,1.74758133016268e-01,1.74741579173096e-01,1.65538431726175e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
1.224090e-04,1,8.80515235989618e-01,3.44979046533790e-01,1.22549428252341e+00,0.00000000000000e+00,1.22549428252341e+00,lamp_kernel
2.857690e-01,251,7.23778491257145e-04,1.34003285944549e-01,1.34727064435807e-01,1.30562341097152e-01,4.16472333865420e-03,lamp_kernel
5.745331e-01,501,1.82757174636206e-04,1.33086350515831e-01,1.33269107690468e-01,1.32231599036389e-01,1.03750865407892e-03,lamp_kernel
8.569126e-01,751,5.57912337716707e-05,1.32911292762266e-01,1.32967083996038e-01,1.32483287577070e-01,4.83796418968341e-04,lamp_kernel
1.137128e+00,1001,1.15353369901277e-05,1.32849718018614e-01,1.32861253355604e-01,1.32570932320704e-01,2.90321034900592e-04,lamp_kernel
1.420214e+00,1251,7.34689249236708e-06,1.32821532550595e-01,1.32828879443087e-01,1.32645684481980e-01,1.83194961107386e-04,lamp_kernel
1.708353e+00,1501,2.26052669613863e-06,1.32806381685955e-01,1.32808642212651e-01,1.32674479745182e-01,1.34162467469168e-04,lamp_kernel
2.000318e+00,1751,1.12391211061251e-06,1.32797228474626e-01,1.32798352386736e-01,1.32696285689154e-01,1.02066697582198e-04,lamp_kernel
2.293773e+00,2001,5.40077637401633e-07,1.32791198475976e-01,1.32791738553613e-01,1.32708203588098e-01,8.35349655148310e-05,lamp_kernel
2.580110e+00,2251,2.95607540627044e-07,1.32786959079412e-01,1.32787254686953e-01,1.32716722714216e-01,7.05319727364595e-05,lamp_kernel
2.866273e+00,2501,2.28895076843986e-07,1.32783834323777e-01,1.32784063218854e-01,1.32722099294842e-01,6.19639240121983e-05,lamp_kernel
3.152563e+00,2751,1.69105466594516e-07,1.32781453053464e-01,1.32781622158931e-01,1.32726827919346e-01,5.47942395852652e-05,lamp_kernel
3.438973e+00,3001,1.50399483535333e-07,1.32779594503272e-01,1.32779744902756e-01,1.32731146993537e-01,4.85979092193223e-05,lamp_kernel
3.725577e+00,3251,1.25525603393541e-07,1.32778115906531e-01,1.32778241432135e-01,1.32734676315526e-01,4.35651166083018e-05,lamp_kernel
4.012156e+00,3501,1.09218266796737e-07,1.32776919341900e-01,1.32777028560167e-01,1.32737312665821e-01,3.97158943452047e-05,lamp_kernel
4.299119e+00,3751,1.00473253892357e-07,1.32775936385807e-01,1.32776036859061e-01,1.32739949534612e-01,3.60873244491799e-05,lamp_kernel
4.586041e+00,4001,9.47231041329351e-08,1.32775118595175e-01,1.32775213318280e-01,1.32742413698951e-01,3.27996193282554e-05,lamp_kernel
4.873214e+00,4251,8.89129879643554e-08,1.32774431063267e-01,1.32774519976255e-01,1.32744700179422e-01,2.98197968326142e-05,lamp_kernel
5.160340e+00,4501,8.17490945688385e-08,1.32773848099413e-01,1.32773929848507e-01,1.32746667714850e-01,2.72621336574186e-05,lamp_kernel
5.447651e+00,4751,7.40262614123152e-08,1.32773350349281e-01,1.32773424375543e-01,1.32748455123755e-01,2.49692517872990e-05,lamp_kernel
5.734962e+00,5001,6.66664216054157e-08,1.32772922884039e-01,1.32772989550461e-01,1.32750067020899e-01,2.29225295619861e-05,lamp_kernel
6.022339e+00,5251,5.99419993134840e-08,1.32772553934351e-01,1.32772613876350e-01,1.32751542495771e-01,2.10713805794405e-05,lamp_kernel
6.309755e+00,5501,5.34259253997277e-08,1.32772234054682e-01,1.32772287480607e-01,1.32752800728524e-01,1.94867520831032e-05,lamp_kernel
6.597349e+00,5751,4.81379985485135e-08,1.32771955554095e-01,1.32772003692094e-01,1.32753894316897e-01,1.81093751963624e-05,lamp_kernel
6.884844e+00,6001,4.41445962040491e-08,1.32771712087838e-01,1.32771756232435e-01,1.32754885086236e-01,1.68711461984161e-05,lamp_kernel
7.172233e+00,6251,4.08398294391206e-08,1.32771498358655e-01,1.32771539198484e-01,1.32755772018605e-01,1.57671798788339e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.941000e-05,1,1.72277227722772e+00,3.44979046533790e-01,2.06775132376151e+00,0.00000000000000e+00,2.06775132376151e+00,lamp_kernel
2.801950e-01,251,2.30220919618170e-04,1.97298334573326e-01,1.97528555492945e-01,1.95640136972792e-01,1.88841852015234e-03,lamp_kernel
5.629535e-01,501,1.09905988169025e-05,1.96600696432786e-01,1.96611687031603e-01,1.96140479113790e-01,4.71207917813576e-04,lamp_kernel
8.494214e-01,751,1.41450308249303e-06,1.96474044358394e-01,1.96475458861476e-01,1.96234728673971e-01,2.40730187504923e-04,lamp_kernel
1.138182e+00,1001,8.39718859893481e-07,1.96427944122742e-01,1.96428783841602e-01,1.96275535267682e-01,1.53248573919823e-04,lamp_kernel
1.422999e+00,1251,5.69036254973911e-07,1.96405325333842e-01,1.96405894370097e-01,1.96298664044698e-01,1.07230325399638e-04,lamp_kernel
1.708058e+00,1501,4.64441458500914e-07,1.96392209367056e-01,1.96392673808515e-01,1.96314499703985e-01,7.81741045298989e-05,lamp_kernel
1.994067e+00,1751,3.62863699454510e-07,1.96383842756587e-01,1.96384205620286e-01,1.96325417942927e-01,5.87876773586737e-05,lamp_kernel
2.280378e+00,2001,2.75347480023343e-07,1.96378233855899e-01,1.96378509203379e-01,1.96331726757984e-01,4.67824453946886e-05,lamp_kernel
2.566975e+00,2251,2.74382311367932e-07,1.96374336540829e-01,1.96374610923141e-01,1.96333854812229e-01,4.07561109116439e-05,lamp_kernel
2.853585e+00,2501,2.66492389528710e-07,1.96371553434549e-01,1.96371819926938e-01,1.96336169464600e-01,3.56504623382214e-05,lamp_kernel
3.140446e+00,2751,2.49917228291282e-07,1.96369525002357e-01,1.96369774919585e-01,1.96339038394689e-01,3.07365248964908e-05,lamp_kernel
3.427504e+00,3001,1.93924324631019e-07,1.96368018175507e-01,1.96368212099832e-01,1.96341422391499e-01,2.67897083324198e-05,lamp_kernel
3.714590e+00,3251,1.27652494315457e-07,1.96366871883264e-01,1.96366999535758e-01,1.96343029265070e-01,2.39702706883171e-05,lamp_kernel
4.001634e+00,3501,8.11822359789551e-08,1.96365976173111e-01,1.96366057355347e-01,1.96344456829409e-01,2.16005259382757e-05,lamp_kernel
4.289034e+00,3751,5.99362475964018e-08,1.96365260073504e-01,1.96365320009752e-01,1.96345701424294e-01,1.96185854584863e-05,lamp_kernel
4.577243e+00,4001,5.48477434073838e-08,1.96364678152111e-01,1.96364732999855e-01,1.96346843092854e-01,1.78899070004679e-05,lamp_kernel
4.871351e+00,4251,5.44098125370480e-08,1.96364199919067e-01,1.96364254328879e-01,1.96347949459745e-01,1.63048691343426e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
1.147590e-04,1,1.90495049504951e+00,3.44979046533790e-01,2.24992954158330e+00,0.00000000000000e+00,2.24992954158330e+00,lamp_kernel
2.883959e-01,251,9.15149553075585e-06,2.32068639409349e-01,2.32077790904880e-01,2.30958150354115e-01,1.11964055076533e-03,lamp_kernel
5.712644e-01,501,3.58272764550411e-06,2.31556381333433e-01,2.31559964061079e-01,2.31226318846256e-01,3.33645214822681e-04,lamp_kernel
8.515316e-01,751,1.36575494389802e-06,2.31450171141743e-01,2.31451536896687e-01,2.31291370354819e-01,1.60166541868317e-04,lamp_kernel
1.132231e+00,1001,9.31825596634809e-07,2.31412084905245e-01,2.31413016730842e-01,2.31312210357140e-01,1.00806373701828e-04,lamp_kernel
1.417797e+00,1251,5.68214177238574e-07,2.31395243778557e-01,2.31395811992734e-01,2.31324903277812e-01,7.09087149221577e-05,lamp_kernel
1.708764e+00,1501,4.21181558379325e-07,2.31386718759931e-01,2.31387139941490e-01,2.31335320346560e-01,5.18195949301969e-05,lamp_kernel
2.003079e+00,1751,4.38922433855467e-07,2.31381845972278e-01,2.31382284894712e-01,2.31344911677326e-01,3.73732173857277e-05,lamp_kernel
2.290416e+00,2001,3.76032189248984e-07,2.31378796260101e-01,2.31379172292290e-01,2.31350857824454e-01,2.83144678358271e-05,lamp_kernel
2.576969e+00,2251,2.59638740437563e-07,2.31376751220839e-01,2.31377010859580e-01,2.31354276816197e-01,2.27340433829604e-05,lamp_kernel
2.863532e+00,2501,1.60695973883612e-07,2.31375296273162e-01,2.31375456969136e-01,2.31356285308839e-01,1.91716602968850e-05,lamp_kernel
3.150184e+00,2751,1.40007437563554e-07,2.31374209033430e-01,2.31374349040868e-01,2.31357576645081e-01,1.67723957860411e-05,lamp_kernel
3.437124e+00,3001,1.50700375886551e-07,2.31373366425588e-01,2.31373517125964e-01,2.31358481050643e-01,1.50360753208012e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.148400e-05,1,1.72871287128713e+00,3.44979046533790e-01,2.07369191782092e+00,0.00000000000000e+00,2.07369191782092e+00,lamp_kernel
2.848633e-01,251,9.40890830742668e-05,1.77875802363033e-01,1.77969891446107e-01,1.76439730291174e-01,1.53016115493324e-03,lamp_kernel
5.708311e-01,501,5.71811973508206e-06,1.77270169795543e-01,1.77275887915278e-01,1.76784634155348e-01,4.91253759929311e-04,lamp_kernel
8.585299e-01,751,1.86791519965933e-06,1.77153543443804e-01,1.77155411359004e-01,1.76884124614956e-01,2.71286744047750e-04,lamp_kernel
1.139105e+00,1001,1.18213191642742e-06,1.77110866981219e-01,1.77112049113135e-01,1.76937267807021e-01,1.74781306114452e-04,lamp_kernel
1.421804e+00,1251,7.65784875064886e-07,1.77090729102683e-01,1.77091494887558e-01,1.76956654251594e-01,1.34840635963918e-04,lamp_kernel
