iter,infeas,ot_objective,dual,solver,time(s),problemclass,p,maxval,Algorithm,problem_1,problem_2,eta,primal,resolution_x,unnorm_ot_distance,gap,bintime,resolution_y,ot_distance,maxv
78401,0.0203498369995268,5.50311258034991,970.228659735759,sinkhorn_kernel,200.6991,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939967405491251,181.27224187515105,64,1.845184905828848,63.0
78601,0.0203489816259368,5.50337646547815,970.384987014439,sinkhorn_kernel,201.211,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.94017740208332,181.27224187515105,64,1.845184905828848,63.0
78801,0.0203489816259444,5.50371853191059,970.541224604459,sinkhorn_kernel,201.7229,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940519468516239,221.40641620418717,64,1.845184905828848,63.0
79001,0.0203489816259505,5.50414134506852,970.697189826704,sinkhorn_kernel,202.2349,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940942281674554,221.40641620418717,64,1.845184905828848,63.0
79201,0.0203489816259392,5.50436993500605,970.85304158284,sinkhorn_kernel,202.7468,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.941170871611371,221.40641620418717,64,1.845184905828848,63.0
79401,0.0203489816259442,5.50408173430594,971.008763567124,sinkhorn_kernel,203.2587,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940882670911576,221.40641620418717,64,1.845184905828848,63.0
79601,0.0203489816259454,5.50357963791527,971.163701675615,sinkhorn_kernel,203.7707,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940380574520982,221.40641620418717,64,1.845184905828848,63.0
79801,0.0203489816259402,5.50336680922156,971.318078788511,sinkhorn_kernel,204.2826,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940167745826944,221.40641620418717,64,1.845184905828848,63.0
80001,0.0203489816259331,5.50311603915828,971.472183296746,sinkhorn_kernel,204.7946,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939916975763217,221.40641620418717,64,1.845184905828848,63.0
80201,0.0203489816259385,5.50291765087195,971.626129608989,sinkhorn_kernel,205.3065,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939718587477228,221.40641620418717,64,1.845184905828848,63.0
80401,0.020348981625948,5.50279483760548,971.779981257937,sinkhorn_kernel,205.8185,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939595774211356,221.40641620418717,64,1.845184905828848,63.0
80601,0.0203489816259468,5.50273080623867,971.933778839789,sinkhorn_kernel,206.3304,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939531742844471,221.40641620418717,64,1.845184905828848,63.0
80801,0.0203489816259529,5.50269835070355,972.087545373724,sinkhorn_kernel,206.8424,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939499287309735,221.40641620418717,64,1.845184905828848,63.0
81001,0.0203489816259316,5.50264212801449,972.241289341267,sinkhorn_kernel,207.3543,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939443064619333,221.40641620418717,64,1.845184905828848,63.0
81201,0.0203489816259456,5.50251721944615,972.395010046484,sinkhorn_kernel,207.8663,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939318156051875,221.40641620418717,64,1.845184905828848,63.0
81401,0.020348981625934,5.50236739147557,972.548709739449,sinkhorn_kernel,208.3782,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939168328080564,221.40641620418717,64,1.845184905828848,63.0
81601,0.0203489816259488,5.50222143378999,972.702387779555,sinkhorn_kernel,208.8901,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939022370395916,221.40641620418717,64,1.845184905828848,63.0
81801,0.0203489816259395,5.50212476546066,972.856006360236,sinkhorn_kernel,209.4021,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.938925702066001,221.40641620418717,64,1.845184905828848,63.0
82001,0.0203489816259382,5.50415761149385,973.009325593949,sinkhorn_kernel,209.914,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940958548099109,221.40641620418717,64,1.845184905828848,63.0
82201,0.0203489816259445,5.50938949545999,973.161549111077,sinkhorn_kernel,210.426,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.946190432065645,221.40641620418717,64,1.845184905828848,63.0
82401,0.0203489816259281,5.51242990549641,973.313170316696,sinkhorn_kernel,210.9397,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.9492308421010325,221.40641620418717,64,1.845184905828848,63.0
82601,0.0203489816257662,5.51547369045597,973.464013008893,sinkhorn_kernel,211.4517,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.952274627050392,221.40641620418717,64,1.845184905828848,63.0
82801,0.0203489816236429,5.51740244410697,973.614043149431,sinkhorn_kernel,211.9636,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.954203380567624,221.40641620418717,64,1.845184905828848,63.0
83001,0.0203489815904226,5.51848577955142,973.76365830194,sinkhorn_kernel,212.4756,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.955286713919196,221.40641620418717,64,1.845184905828848,63.0
83201,0.0203489809786905,5.51945082193174,973.912994329562,sinkhorn_kernel,212.9875,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.956251717760393,221.40641620418717,64,1.845184905828848,63.0
83401,0.0203489680641696,5.5210906522978,974.061571007452,sinkhorn_kernel,213.4994,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.957890734511636,221.40641620418717,64,1.845184905828848,63.0
83601,0.0203486668727022,5.52253800101913,974.209430924724,sinkhorn_kernel,214.0114,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.95931910817052,221.40641620418717,64,1.845184905828848,63.0
83801,0.0203405659920315,5.52403339171973,974.356664356117,sinkhorn_kernel,214.5233,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.960304143388866,221.40641620418717,64,1.845184905828848,63.0
84001,0.0201991543081386,5.52571585415591,974.503268069106,sinkhorn_kernel,215.0352,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.953077669739794,221.40641620418717,64,1.845184905828848,63.0
84201,0.020008888274354,5.52872391412951,974.648580854258,sinkhorn_kernel,215.5471,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.944098969584964,221.40641620418717,64,1.845184905828848,63.0
84401,0.0198728738849637,5.53218453910482,974.792497283571,sinkhorn_kernel,216.0591,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.938990688028685,221.40641620418717,64,1.845184905828848,63.0
84601,0.019779462276082,5.53553143734302,974.935017548512,sinkhorn_kernel,216.571,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.936452654907338,221.40641620418717,64,1.845184905828848,63.0
84801,0.0197163704593258,5.53767022155291,975.076674797554,sinkhorn_kernel,217.0829,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.934616654661587,221.40641620418717,64,1.845184905828848,63.0
85001,0.0196700090184334,5.53946074640887,975.217627579019,sinkhorn_kernel,217.5949,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.9334864087413255,221.40641620418717,64,1.845184905828848,63.0
85201,0.0196318649156809,5.54067256421361,975.358007564435,sinkhorn_kernel,218.1068,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.932295148072659,221.40641620418717,64,1.845184905828848,63.0
85401,0.0195992691688409,5.54210856303913,975.497847485501,sinkhorn_kernel,218.6187,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.931677614847258,221.40641620418717,64,1.845184905828848,63.0
85601,0.0195710077685933,5.54512059674286,975.636482424561,sinkhorn_kernel,219.1307,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.93290918033539,221.40641620418717,64,1.845184905828848,63.0
85801,0.0195373006259711,5.54903640794767,975.773797451646,sinkhorn_kernel,219.6426,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.934701441555001,221.40641620418717,64,1.845184905828848,63.0
86001,0.0194664091560155,5.55225867461239,975.910226471586,sinkhorn_kernel,220.1546,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.9334575456125185,221.40641620418717,64,1.845184905828848,63.0
86201,0.0194252783653892,5.55434849499388,976.046124711019,sinkhorn_kernel,220.6665,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.932956126184552,221.40641620418717,64,1.845184905828848,63.0
86401,0.0194052797015652,5.55572844160179,976.181797163236,sinkhorn_kernel,221.1785,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.933076156971549,221.40641620418717,64,1.845184905828848,63.0
86601,0.01939876059885,5.55700078291062,976.317295767153,sinkhorn_kernel,221.6904,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.933937794809323,221.40641620418717,64,1.845184905828848,63.0
86801,0.0193987528407884,5.55915952596107,976.452553645286,sinkhorn_kernel,222.2023,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.9360960491018915,221.40641620418717,64,1.845184905828848,63.0
87001,0.0193987510294035,5.56450114075906,976.587046865868,sinkhorn_kernel,222.7143,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.941437549782632,221.40641620418717,64,1.845184905828848,63.0
87201,0.0193987501034575,5.56984752034088,976.720792667609,sinkhorn_kernel,223.2262,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.946783871029854,221.40641620418717,64,1.845184905828848,63.0
87401,0.0193987442763747,5.57421164436529,976.853975009882,sinkhorn_kernel,223.7382,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.951147627948048,221.40641620418717,64,1.845184905828848,63.0
87601,0.0193986894214376,5.57685420895115,976.986861218069,sinkhorn_kernel,224.2501,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.95378673667287,221.40641620418717,64,1.845184905828848,63.0
87801,0.0193978875104894,5.57833830653035,977.1196049592,sinkhorn_kernel,224.762,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.955220313862334,221.40641620418717,64,1.845184905828848,63.0
88001,0.0193558204469533,5.57974594981819,977.252051462256,sinkhorn_kernel,225.274,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.953977732147401,221.40641620418717,64,1.845184905828848,63.0
88201,0.0192487678493853,5.58170787762078,977.383660560548,sinkhorn_kernel,225.7859,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.949195346303206,221.40641620418717,64,1.845184905828848,63.0
88401,0.0191308206733329,5.58521092522726,977.513990283064,sinkhorn_kernel,226.2979,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.945267721818385,221.40641620418717,64,1.845184905828848,63.0
88601,0.0190117526034,5.5897220548707,977.642944651533,sinkhorn_kernel,226.8098,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.942277563056052,221.40641620418717,64,1.845184905828848,63.0
88801,0.0189229707610214,5.59282887887821,977.77089273974,sinkhorn_kernel,227.3218,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.93979113099371,221.40641620418717,64,1.845184905828848,63.0
89001,0.0188854805231052,5.59479278622548,977.898205466761,sinkhorn_kernel,227.8337,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.93939315335226,221.40641620418717,64,1.845184905828848,63.0
89201,0.0188664339174627,5.59602217101211,978.025099794815,sinkhorn_kernel,228.3456,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.939422601983412,221.40641620418717,64,1.845184905828848,63.0
89401,0.0188653624113398,5.59679063548456,978.151744197462,sinkhorn_kernel,228.8575,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940123561570119,221.40641620418717,64,1.845184905828848,63.0
89601,0.0188652951505173,5.5972418214416,978.278237516382,sinkhorn_kernel,229.3695,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940570510095342,221.40641620418717,64,1.845184905828848,63.0
89801,0.0188580285924111,5.59752832247591,978.404618554768,sinkhorn_kernel,229.8814,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.940399217968961,221.40641620418717,64,1.845184905828848,63.0
90001,0.0186191182504561,5.59805622659348,978.530427208699,sinkhorn_kernel,230.3933,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.925875770543366,221.40641620418717,64,1.845184905828848,63.0
90201,0.0183917553030572,5.59902776809946,978.654993206344,sinkhorn_kernel,230.9052,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.912523446363215,221.40641620418717,64,1.845184905828848,63.0
90401,0.0182875765242587,5.60037445589559,978.7788557748,sinkhorn_kernel,231.4172,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.90730687109504,221.40641620418717,64,1.845184905828848,63.0
90601,0.0182271876867316,5.60180511940473,978.902241648492,sinkhorn_kernel,231.9306,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.904933037839973,221.40641620418717,64,1.845184905828848,63.0
90801,0.0181890941883449,5.60283371587214,979.025322519717,sinkhorn_kernel,232.4425,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.90356174390902,221.40641620418717,64,1.845184905828848,63.0
91001,0.0181593226684553,5.60343886977184,979.148231409277,sinkhorn_kernel,232.9545,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.902291292055676,221.40641620418717,64,1.845184905828848,63.0
91201,0.0181257352210832,5.60439882326368,979.270903281124,sinkhorn_kernel,233.4664,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.901135236363073,221.40641620418717,64,1.845184905828848,63.0
91401,0.0180988269147831,5.60651662698957,979.392969804664,sinkhorn_kernel,233.9783,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.901557816792057,221.40641620418717,64,1.845184905828848,63.0
91601,0.0180871559338296,5.60852496142557,979.514577063558,sinkhorn_kernel,234.4902,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.902830879427987,221.40641620418717,64,1.845184905828848,63.0
91801,0.0180804108923706,5.61013291387631,979.635934904703,sinkhorn_kernel,235.0021,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.904013894266809,221.40641620418717,64,1.845184905828848,63.0
92001,0.018077076973656,5.61325867411197,979.757018494117,sinkhorn_kernel,235.5141,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.90692961762345,257.23755590577474,64,1.845184905828848,63.0
92201,0.0180758709409267,5.61590307723554,979.877782403728,sinkhorn_kernel,236.026,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.909498040685074,257.23755590577474,64,1.845184905828848,63.0
92401,0.0180755955374159,5.61723347268365,979.998422452205,sinkhorn_kernel,236.5379,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.9108110857120035,257.23755590577474,64,1.845184905828848,63.0
92601,0.0180755504882056,5.61800326610046,980.119005807654,sinkhorn_kernel,237.0499,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.911578041028564,257.23755590577474,64,1.845184905828848,63.0
92801,0.0180755439027899,5.61851348802679,980.239554273733,sinkhorn_kernel,237.5618,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.912087848073705,257.23755590577474,64,1.845184905828848,63.0
93001,0.0180753359375288,5.61892332955863,980.360059212994,sinkhorn_kernel,238.0737,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.912484587794096,257.23755590577474,64,1.845184905828848,63.0
93201,0.0180416803097524,5.61942256013243,980.480489507714,sinkhorn_kernel,238.5856,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.910863513817984,257.23755590577474,64,1.845184905828848,63.0
93401,0.0179562824875682,5.62068313468213,980.600528870329,sinkhorn_kernel,239.0976,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.906744025570078,257.23755590577474,64,1.845184905828848,63.0
93601,0.0178934299923716,5.62175934960352,980.720023549733,sinkhorn_kernel,239.6095,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.903860533294083,257.23755590577474,64,1.845184905828848,63.0
93801,0.0178522306126916,5.62274145563233,980.83906807439,sinkhorn_kernel,240.1214,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.902247078403052,257.23755590577474,64,1.845184905828848,63.0
94001,0.0178276851979932,5.62424954851465,980.957699671688,sinkhorn_kernel,240.6333,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.902208810159374,257.23755590577474,64,1.845184905828848,63.0
94201,0.0178149803059219,5.62717723915959,981.075660681004,sinkhorn_kernel,241.1453,ClassicImages,inf,63.0,SK ($\eta = 10^{-4}$),data64_1005.csv,data64_1007.csv,,,64,15115.75474854992,4.904336092603821,257.23755590577474,64,1.845184905828848,63.0
