time(s),iter,infeas,ot_objective,primal,dual,solver,N,w,tau,eta,p,prob1,prob2
1.239434,4501,0.145980205130095,0.0387145964388383,0.320806426569943,-0.802329039615062,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.382196,5001,0.149923335725435,0.0404284518347324,0.328763262742456,-0.790447477932312,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.524701,5501,0.141465999156243,0.0401001240138719,0.311539938992819,-0.79139364256525,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.669232,6001,0.12375245348161,0.0380770673592612,0.276449734493021,-0.816787564953322,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.821092,6501,0.130692302340212,0.0381426261699772,0.290208838082264,-0.792805181463475,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.963273,7001,0.126527983499648,0.0378738461113038,0.281880160764967,-0.802006287585967,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
2.104702,7501,0.136914919035956,0.0386840401782895,0.30266133195106,-0.802987951661817,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
2.245625,8001,0.134609663897073,0.0384284906612836,0.297932439684438,-0.774212305569096,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
2.384362,8501,0.117804254827155,0.0373636679071758,0.264464289345015,-0.806790542689993,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
2.521808,9001,0.129511114504641,0.038138225805636,0.287900599495363,-0.806427573840865,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
2.660168,9501,0.138261920263104,0.0389817937731695,0.30532421661318,-0.819793958622297,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.00043785,1,1.05983008052769,0.113518309844507,2.27699850222436,0.0,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
0.5542607,501,0.195160178573052,0.0155083080126229,0.395068118743515,-0.720016835853888,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
0.6742333,1001,0.0582022176763101,0.00791984260380845,0.119800236793319,-0.804468034193754,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
0.7942498,1501,0.0336288802263098,0.00562712874230622,0.0705051539194087,-0.786655431863808,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
0.9159585,2001,0.0439074331494295,0.00639458224655725,0.0910494607144079,-0.783758036706392,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.046992,2501,0.043953547620063,0.0063970285171829,0.0911390505956622,-0.783109228286842,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.174602,3001,0.0440192937771879,0.00640264342793425,0.0912701974078083,-0.782772590819251,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.306148,3501,0.0441129458265838,0.00641216983523996,0.0914575756477073,-0.782518472030013,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.436421,4001,0.0441694252362264,0.0064180732447705,0.0915706177185284,-0.782383293673908,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.568125,4501,0.0441846511307311,0.00641939398681277,0.0916010934958528,-0.782299713283383,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.70299,5001,0.0441837007825312,0.00641884602627209,0.0915991870044599,-0.782242101354821,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.837335,5501,0.0441804435610893,0.00641806233523052,0.0915926604304133,-0.782204997238498,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
1.97484,6001,0.0441779816949231,0.00641742861123326,0.0915877254544729,-0.782181016112612,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.114609,6501,0.0441760961439776,0.00641691707254924,0.0915839446877468,-0.782163946841936,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.254781,7001,0.0441744524479333,0.00641647789513324,0.091580648860847,-0.782150573871547,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.396376,7501,0.0441729653654733,0.00641609164951423,0.0915776672684289,-0.782139498520099,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.539101,8001,0.0441716273307202,0.00641575054660825,0.0915749846461481,-0.782130044086755,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.681675,8501,0.0441704301605385,0.00641544852295462,0.0915725845104359,-0.782121810135692,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.824814,9001,0.0441693585793716,0.00641517987384028,0.0915704361999639,-0.782114532455141,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
2.967833,9501,0.0441683961343805,0.00641493960719591,0.0915685067125144,-0.782108029057617,lamp_cuda,100,10,1.1,0.0,2.0,Shapes/data32_1004.csv,Shapes/data32_1008.csv
0.000419824,1,0.412448935151355,0.1897679680826,1.03770203679045,0.0,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.1441245,501,0.276134238259838,0.0363870574907522,0.564776388279087,-0.848328331361023,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.2874541,1001,0.205980673611218,0.032537607035194,0.423250736625271,-0.806696144663805,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.4295623,1501,0.149659099276057,0.0283325698980304,0.310499882432185,-0.824692130396481,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.5710266,2001,0.197314863000647,0.0322324293094267,0.405898342570172,-0.805149580109595,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.7139458,2501,0.186167436753384,0.0307576703587274,0.38357253918098,-0.838261711213413,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.852785,3001,0.189882668580802,0.0305959374103685,0.391012803663413,-0.835976561057264,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.9908556,3501,0.192799879246395,0.0308999208600157,0.396859822137989,-0.815167274561251,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
1.127313,4001,0.195937025767606,0.0313675016264807,0.403110160961031,-0.790643659895459,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
1.653992,4501,0.195944396846825,0.0317388262840003,0.40318551793793,-0.825515981846456,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
1.773061,5001,0.201087880998509,0.0320491537190658,0.413411742199123,-0.847987153917104,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
1.894524,5501,0.195299739477067,0.0314996862489095,0.401854063998025,-0.828032978283391,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.023145,6001,0.205002323994017,0.0325472189177105,0.421258063070638,-0.815944472693083,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.148126,6501,0.189218389989903,0.0314657285125785,0.389733057598857,-0.804111556140115,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.274501,7001,0.193719332926589,0.031041972997049,0.398721097436897,-0.753625390566045,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.4017,7501,0.20386523354883,0.0323760813853558,0.418992518061838,-0.857475474322101,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.531184,8001,0.198110180550598,0.0316463299096666,0.407464254844918,-0.797875902636687,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.660994,8501,0.204914649925703,0.0325328412184654,0.421068092802893,-0.864080889983603,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.792913,9001,0.191238279523847,0.0313711301402564,0.393770403525627,-0.808119217096056,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
2.928013,9501,0.186493563465326,0.029954154013761,0.384239496852417,-0.837386776820406,lamp_cuda,100,10,1.1,0.0,2.0,GRFsmooth/data32_1005.csv,GRFsmooth/data32_1009.csv
0.000411681,1,0.325118529814668,0.189434476150229,0.849899749053081,0.0,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.1392752,501,0.291092379027108,0.0316454249722682,0.591388239687582,-0.816532175157818,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.280632,1001,0.133133939526516,0.0201157835224069,0.274043604819091,-0.760311414772664,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.4220905,1501,0.110221315479602,0.0180714645340283,0.228104003183949,-0.708656540099012,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.5640823,2001,0.0934479819822549,0.0174367406635383,0.194470915144588,-0.815942609775957,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.7064998,2501,0.110984292395049,0.0175770936448206,0.229528844097584,-0.754296713361333,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.850863,3001,0.0876244053349671,0.0172205938091115,0.182821174470253,-0.796560035776544,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.001004,3501,0.0909566271542659,0.0171244063856395,0.189456600131947,-0.803250319915546,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.147339,4001,0.088218122460903,0.0176990500155748,0.184042779921232,-0.809588596778049,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.290392,4501,0.10871662396268,0.0173445665539966,0.224974842654841,-0.758888721004119,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.431949,5001,0.0910323973411825,0.0171294999266488,0.189639440873889,-0.790784983990046,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.573466,5501,0.091892567296744,0.0175508352800955,0.191355716333187,-0.801419029279849,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.714059,6001,0.11662632182054,0.0180066614324667,0.240804651278049,-0.73853114808221,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.853824,6501,0.11364754417475,0.0179945242374314,0.234865113250426,-0.786354464621451,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
1.991991,7001,0.116817910624812,0.0182577903257481,0.241184525635084,-0.726568460177059,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
2.128369,7501,0.0849947811882916,0.0171573753326483,0.177589801145197,-0.802900176458616,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
2.264134,8001,0.0806387879759669,0.0166453224967977,0.168833046059867,-0.819971380249052,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
2.733087,8501,0.0940030950155246,0.0176929287386435,0.195586679399564,-0.801592053748609,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
2.853226,9001,0.0883138512357579,0.0173981983354729,0.184208354843843,-0.797219946944528,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
2.975646,9501,0.121262194418073,0.0182874911824713,0.250069484231904,-0.763963934077676,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1010.csv,GRFmoderate/data32_1008.csv
0.00035744,1,0.343030502872964,0.201445494688588,0.88753487731989,0.0,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.1256553,501,0.236692685923985,0.0295255934749575,0.481709208205559,-0.836373566671548,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.2531516,1001,0.158367336752482,0.0176883275354523,0.323681769199683,-0.790143779260785,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.3805117,1501,0.11027084158958,0.014061017185565,0.227319417818567,-0.783523833651574,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.5093546,2001,0.115389793753423,0.0136428386421706,0.237526599368286,-0.793520426894708,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.6401597,2501,0.111137614854752,0.0134730270087038,0.228989583969113,-0.785335895079617,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.7739005,3001,0.125867598249591,0.0145538004727361,0.258470899001724,-0.80045943314139,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.9084229,3501,0.119763211209693,0.0140825397668812,0.246278166686667,-0.801113013811891,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.049517,4001,0.121360719755682,0.0143031933530074,0.249472995544574,-0.802373989918069,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.186936,4501,0.122562693653649,0.0144429222306654,0.251876415960218,-0.803422838403713,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.325815,5001,0.120697365213596,0.014280031117018,0.248142995071868,-0.799230301255929,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.465968,5501,0.119044039445981,0.0139838750282194,0.244828160414625,-0.797959645130037,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.60761,6001,0.120517655800754,0.0140221713843111,0.247764201656296,-0.802385584469293,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.750465,6501,0.122194475150833,0.014158096618565,0.251113511888889,-0.800401885379095,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
1.893937,7001,0.121718107406491,0.0142142503888949,0.250155302439293,-0.796773494861375,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
2.043146,7501,0.123110036177753,0.0144578779781712,0.252921060266287,-0.789110190181176,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
2.18592,8001,0.125706378929039,0.0146117343866496,0.258105530518742,-0.78554791794846,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
2.329156,8501,0.130782470632148,0.0148867257748718,0.268260207350571,-0.789305248651402,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
2.470521,9001,0.134019666267522,0.0150471603757295,0.274737325414209,-0.786823376355733,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
2.611746,9501,0.136804645312905,0.0151351948579177,0.280305286779644,-0.786622390961353,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1007.csv,GRFmoderate/data32_1006.csv
0.000417719,1,0.754955363345757,0.194955840274753,1.70496809194856,0.0,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
0.1420643,501,0.203197353167996,0.0449062098352248,0.4363736788468,-0.774164025139754,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
0.2805718,1001,0.129447454742957,0.0380306517501235,0.287903580848761,-0.760078782870532,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
0.4174247,1501,0.128318894079898,0.0375974534836035,0.28528045376676,-0.785733737846032,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
0.5541253,2001,0.105976456843336,0.0357249987339632,0.240712751134988,-0.804224952426328,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.103343,2501,0.102715588773396,0.0347391891324006,0.233848402255402,-0.80834362241279,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.222154,3001,0.115606982979856,0.0357595888405731,0.259878465790757,-0.789803497816766,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.348059,3501,0.112885863991041,0.0354086027658204,0.25419573689485,-0.800334279530306,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.469553,4001,0.125044780340406,0.0363752908133034,0.278532143205908,-0.80530049533044,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.596321,4501,0.108880502335531,0.0350589354448218,0.24609847174112,-0.813596023081778,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.721208,5001,0.116517344553064,0.0357908362734831,0.261400594522676,-0.799681219676858,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.847127,5501,0.106416434122535,0.0351775444394727,0.241248815765702,-0.814492171803507,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
1.974821,6001,0.11753077638814,0.0357279682179302,0.263319381199134,-0.81134111527948,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.104624,6501,0.117501006649038,0.0360794775034053,0.263432521371584,-0.804604915351764,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.235829,7001,0.11747610784118,0.0352303661443183,0.26315515637573,-0.798804775123832,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.368534,7501,0.119741274621631,0.0364427240309365,0.26797708173292,-0.804946655074991,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.50316,8001,0.120102332005691,0.0353508897965569,0.268468578072479,-0.810191206888397,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.640307,8501,0.118994331263438,0.036374595539145,0.26642685121582,-0.793919394363831,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.778427,9001,0.117309718433776,0.0353725727886579,0.262912004988931,-0.800389010153714,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
2.918903,9501,0.119176835819308,0.0360478945925578,0.266796341334942,-0.793960498098512,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1007.csv
0.000419261,1,0.674268580024855,0.194281172497704,1.54526558102717,0.0,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.1437005,501,0.182849822144062,0.0527685597158097,0.40502733473099,-0.764469069786888,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.2911651,1001,0.121859259934358,0.0464041889060793,0.281705060112059,-0.720342510145602,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.4349712,1501,0.0817023647948672,0.0437478632555552,0.201223483341561,-0.757834072617069,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.5770586,2001,0.103723685036742,0.0440466558584927,0.245346630872558,-0.711592997981867,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.7187673,2501,0.0957708079823076,0.0440811590750047,0.229383705237635,-0.736623081368858,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
0.8595929,3001,0.0990009218679656,0.0441422936880492,0.235660457643401,-0.750540133568945,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.001324,3501,0.0942571006074395,0.0441616584164662,0.22658397563124,-0.752994297943143,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
1.141359,4001,0.0959620490021428,0.0442364041148677,0.229926015732961,-0.734691225031035,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1006.csv,MicroscopyImages/data32_1002.csv
