time(s),iter,infeas,ot_objective,primal,dual,solver,problemclass,Algorithm,problem_1,problem_2,p
183.5406,66001,0.00012765381325472,11.8969558136459,,140.865796572375,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
184.0956,66201,0.000125844605303463,11.8970539908168,,140.865800248346,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
184.651,66401,0.000124062846283998,11.8971502928712,,140.865803817136,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
185.2065,66601,0.000122308077388034,11.8972447616145,,140.865807282042,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
185.7617,66801,0.000120579875131306,11.8973374378667,,140.865810646257,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
186.318,67001,0.00011887783216118,11.8974283614777,,140.865813912868,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
186.8731,67201,0.000117201599992485,11.8975175713436,,140.865817084863,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
187.4284,67401,0.000115550745397026,11.8976051054241,,140.865820165133,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
187.9839,67601,0.000113924820583102,11.8976910007597,,140.865823156477,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
188.5394,67801,0.000112323462507368,11.8977752934898,,140.865826061603,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
189.0949,68001,0.000110746266231579,11.8978580188715,,140.86582888313,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
189.6499,68201,0.000109192824395674,11.8979392112977,,140.865831623597,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
190.2052,68401,0.00010766276256518,11.8980189043165,,140.865834285457,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
190.7604,68601,0.000106155728762102,11.8980971306497,,140.865836871088,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
191.3158,68801,0.000104671330408477,11.8981739222123,,140.865839382791,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
191.8714,69001,0.000103209205797281,11.8982493101309,,140.865841822793,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
192.4267,69201,0.000101768998687956,11.8983233247631,,140.86584419325,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
192.982,69401,0.000100350358245584,11.8983959957161,,140.86584649625,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
193.5374,69601,9.89529390052609e-05,11.898467351865,,140.865848733815,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
194.0951,69801,9.75764008387107e-05,11.898537421372,,140.865850907903,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
194.6508,70001,9.62204089053896e-05,11.8986062317033,,140.865853020409,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
195.2063,70201,9.48846376218444e-05,11.8986738096484,,140.865855073168,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
195.7616,70401,9.35687606660594e-05,11.8987401813364,,140.86585706796,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
196.3167,70601,9.22724563285594e-05,11.8988053722543,,140.865859006506,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
196.8723,70801,9.09954104393326e-05,11.8988694072632,,140.865860890473,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
197.4275,71001,8.97373138650052e-05,11.8989323106155,,140.865862721478,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
197.983,71201,8.84978624511496e-05,11.8989941059704,,140.865864501086,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
198.5381,71401,8.72767569671904e-05,11.8990548164108,,140.865866230812,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
199.0937,71601,8.60737030431049e-05,11.8991144644576,,140.865867912126,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
199.6494,71801,8.48884111231312e-05,11.8991730720859,,140.865869546451,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
200.2048,72001,8.37205964049897e-05,11.8992306607393,,140.865871135165,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
200.7599,72201,8.25699787697558e-05,11.8992872513439,,140.865872679605,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
201.3155,72401,8.14362827705174e-05,11.8993428643232,,140.865874181066,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
201.871,72601,8.03192756645602e-05,11.8993975196109,,140.865875640802,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
202.4261,72801,7.92186556691135e-05,11.8994512366647,,140.865877060029,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
202.9815,73001,7.81341566688018e-05,11.8995040344787,,140.865878439927,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
203.5371,73201,7.70655380960455e-05,11.8995559315965,,140.865879781636,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
204.0923,73401,7.601253357585e-05,11.8996069461231,,140.865881086265,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
204.648,73601,7.49748896945453e-05,11.8996570957364,,140.865882354887,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
205.2035,73801,7.39523672308133e-05,11.8997063976994,,140.865883588543,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
205.7587,74001,7.29447357286783e-05,11.8997548688708,,140.86588478824,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
206.3142,74201,7.19517577015656e-05,11.8998025257161,,140.865885954958,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
206.8698,74401,7.09731867956864e-05,11.8998493843178,,140.865887089644,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
207.4255,74601,7.00087924155601e-05,11.8998954603861,,140.865888193218,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
207.981,74801,6.90583578310235e-05,11.8999407692684,,140.865889266572,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
208.5367,75001,6.8121665976631e-05,11.8999853259591,,140.86589031057,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
209.0919,75201,6.71985012008859e-05,11.9000291451086,,140.865891326051,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
209.6474,75401,6.62886362640689e-05,11.9000722410328,,140.865892313828,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
210.2028,75601,6.53918615522895e-05,11.9001146277218,,140.86589327469,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
210.7583,75801,6.45079710392533e-05,11.9001563188481,,140.865894209402,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
211.3135,76001,6.36367622429115e-05,11.9001973277748,,140.865895118706,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
211.869,76201,6.27780361428551e-05,11.9002376675644,,140.865896003322,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
212.4241,76401,6.19315971478603e-05,11.9002773509856,,140.86589686395,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
212.9799,76601,6.10972885719532e-05,11.9003163905216,,140.865897701266,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
213.5354,76801,6.02748929384764e-05,11.9003547983769,,140.865898515927,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
214.0934,77001,5.94642161051605e-05,11.9003925864846,,140.865899308573,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
214.6486,77201,5.86650996464044e-05,11.9004297665136,,140.865900079822,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
215.2048,77401,5.78773456894216e-05,11.9004663498747,,140.865900830274,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
215.76,77601,5.71008146571666e-05,11.9005023477277,,140.865901560514,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
216.3148,77801,5.63352991826678e-05,11.9005377709875,,140.865902271106,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
216.8705,78001,5.5580654395981e-05,11.90057263033,,140.8659029626,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
217.4263,78201,5.48366946989061e-05,11.9006069361986,,140.865903635528,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
217.9816,78401,5.41032360630762e-05,11.9006406988092,,140.865904290409,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
218.537,78601,5.33801169593987e-05,11.9006739281569,,140.865904927745,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
219.0922,78801,5.26671786240974e-05,11.9007066340203,,140.865905548022,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
219.6476,79001,5.19642650046161e-05,11.9007388259679,,140.865906151715,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
220.2029,79201,5.12712227234202e-05,11.9007705133627,,140.865906739283,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
220.7585,79401,5.05879192849956e-05,11.9008017053669,,140.865907311172,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
221.3137,79601,4.99142004214013e-05,11.9008324109478,,140.865907867816,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
221.8684,79801,4.92499072016467e-05,11.9008626388814,,140.865908409635,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
222.4239,80001,4.85948996207752e-05,11.9008923977581,,140.865908937038,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
222.9788,80201,4.79490404558652e-05,11.9009216959863,,140.865909450421,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
223.5347,80401,4.73121843633209e-05,11.9009505417973,,140.865909950171,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
224.0904,80601,4.66841953412367e-05,11.9009789432496,,140.86591043666,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
224.646,80801,4.60649396880576e-05,11.9010069082326,,140.865910910253,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
225.2018,81001,4.54542859550546e-05,11.9010344444711,,140.865911371303,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
225.7572,81201,4.48521049117076e-05,11.901061559529,,140.865911820153,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
226.3125,81401,4.42582695002652e-05,11.9010882608132,,140.865912257136,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
226.8679,81601,4.36726549959712e-05,11.9011145555772,,140.865912682575,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
227.4235,81801,4.309514607727e-05,11.9011404509249,,140.865913096785,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
227.9789,82001,4.25256139979646e-05,11.9011659538141,,140.865913500072,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
228.5341,82201,4.19639400036759e-05,11.9011910710598,,140.865913892733,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
229.0896,82401,4.14100073185906e-05,11.9012158093378,,140.865914275055,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
229.6449,82601,4.08637011043003e-05,11.9012401751878,,140.86591464732,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
230.2004,82801,4.03249084384621e-05,11.9012641750164,,140.865915009799,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
230.7562,83001,3.97935182536856e-05,11.9012878151007,,140.865915362758,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
231.3115,83201,3.92694213278176e-05,11.9013111015908,,140.865915706453,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
231.867,83401,3.87525102393719e-05,11.9013340405131,,140.865916041134,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
232.4225,83601,3.82426793272064e-05,11.901356637773,,140.865916367045,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
232.9781,83801,3.77398246704133e-05,11.9013788991578,,140.865916684422,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
233.5333,84001,3.72438440512186e-05,11.9014008303393,,140.865916993494,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
234.089,84201,3.67546369138659e-05,11.9014224368765,,140.865917294484,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
234.6469,84401,3.62721043494812e-05,11.9014437242183,,140.86591758761,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
235.2024,84601,3.57961490567812e-05,11.9014646977059,,140.865917873082,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
235.7575,84801,3.53266753117702e-05,11.9014853625753,,140.865918151105,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
236.3132,85001,3.48635889403624e-05,11.9015057239598,,140.865918421878,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
236.8681,85201,3.44067972903998e-05,11.9015257868921,,140.865918685596,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
237.4236,85401,3.39562091992982e-05,11.9015455563068,,140.865918942447,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
237.9789,85601,3.35117387175766e-05,11.9015650370426,,140.865919192613,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
238.5344,85801,3.30732953223591e-05,11.9015842338445,,140.865919436274,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
239.0897,86001,3.26407905204613e-05,11.9016031513656,,140.865919673602,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
239.6452,86201,3.22141388629177e-05,11.9016217941696,,140.865919904766,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
240.2006,86401,3.17932562502791e-05,11.9016401667325,,140.86592012993,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
240.756,86601,3.13780599251157e-05,11.901658273445,,140.865920349252,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
241.3115,86801,3.09684700136107e-05,11.9016761186137,,140.865920562889,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
241.8671,87001,3.05644123464369e-05,11.9016937064636,,140.86592077099,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
242.4225,87201,3.01658003491264e-05,11.9017110411397,,140.865920973703,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
242.9778,87401,2.97725561859875e-05,11.9017281267087,,140.865921171169,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
243.533,87601,2.93846034370842e-05,11.9017449671609,,140.865921363528,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
244.0884,87801,2.90018668616892e-05,11.9017615664117,,140.865921550914,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
244.644,88001,2.86242724056101e-05,11.9017779283034,,140.865921733459,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
245.1998,88201,2.82517471604765e-05,11.9017940566068,,140.86592191129,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
245.7552,88401,2.78842193597422e-05,11.9018099550226,,140.865922084532,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
246.3106,88601,2.75216183440457e-05,11.9018256271832,,140.865922253305,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
246.8658,88801,2.7163874548099e-05,11.9018410766542,,140.865922417727,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
247.4216,89001,2.68109194789259e-05,11.9018563069352,,140.865922577913,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
247.9774,89201,2.64626857042478e-05,11.9018713214623,,140.865922733972,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
248.5323,89401,2.61191068213286e-05,11.9018861236087,,140.865922886015,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
249.0879,89601,2.57801174484661e-05,11.9019007166862,,140.865923034146,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
249.6435,89801,2.54456532013948e-05,11.9019151039467,,140.865923178468,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
250.1988,90001,2.5115650683798e-05,11.9019292885834,,140.86592331908,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
250.7541,90201,2.47900492742308e-05,11.9019432737319,,140.86592345608,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
251.3094,90401,2.44687874512597e-05,11.9019570624719,,140.865923589561,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
251.8648,90601,2.41518027643655e-05,11.9019706578277,,140.865923719617,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
252.42,90801,2.38390355865886e-05,11.9019840627701,,140.865923846336,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
252.9751,91001,2.35304271773478e-05,11.9019972802167,,140.865923969805,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
253.5305,91201,2.32259196904548e-05,11.9020103130341,,140.86592409011,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
254.086,91401,2.29254561433679e-05,11.9020231640378,,140.865924207332,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
254.6434,91601,2.26289804141713e-05,11.9020358359942,,140.865924321553,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
